chip,gene_set_mode,gene_set_id,gene_set_normalized,gene_set_name,go_ontology,root_node,n_probes
hu6800,GO_MF,GO:0003788,GO:0003788,GO:0003788,MF,NA,1
hu6800,GO_MF,GO:0003796,GO:0003796,lysozyme activity,MF,molecular_function,5
hu6800,GO_MF,GO:0003810,GO:0003810,protein-glutamine gamma-glutamyltransferase activity,MF,molecular_function,5
hu6800,GO_MF,GO:0003823,GO:0003823,antigen binding,MF,molecular_function,37
hu6800,GO_MF,GO:0003824,GO:0003824,catalytic activity,MF,molecular_function,178
hu6800,GO_MF,GO:0003827,GO:0003827,"alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity",MF,molecular_function,1
hu6800,GO_MF,GO:0003828,GO:0003828,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity",MF,molecular_function,2
hu6800,GO_MF,GO:0003829,GO:0003829,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity",MF,molecular_function,2
hu6800,GO_MF,GO:0003830,GO:0003830,"beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity",MF,molecular_function,1
hu6800,GO_MF,GO:0003831,GO:0003831,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity",MF,molecular_function,3
hu6800,GO_MF,GO:0003834,GO:0003834,"beta-carotene 15,15'-monooxygenase activity",MF,molecular_function,1
hu6800,GO_MF,GO:0003835,GO:0003835,"beta-galactoside alpha-2,6-sialyltransferase activity",MF,molecular_function,2
hu6800,GO_MF,GO:0003836,GO:0003836,"beta-galactoside (CMP) alpha-2,3-sialyltransferase activity",MF,molecular_function,3
hu6800,GO_MF,GO:0003841,GO:0003841,1-acylglycerol-3-phosphate O-acyltransferase activity,MF,molecular_function,7
hu6800,GO_MF,GO:0003842,GO:0003842,1-pyrroline-5-carboxylate dehydrogenase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003844,GO:0003844,"1,4-alpha-glucan branching enzyme activity",MF,molecular_function,1
hu6800,GO_MF,GO:0003846,GO:0003846,2-acylglycerol O-acyltransferase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003847,GO:0003847,1-alkyl-2-acetylglycerophosphocholine esterase activity,MF,molecular_function,6
hu6800,GO_MF,GO:0003851,GO:0003851,2-hydroxyacylsphingosine 1-beta-galactosyltransferase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003853,GO:0003853,2-methylacyl-CoA dehydrogenase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003854,GO:0003854,3-beta-hydroxy-delta5-steroid dehydrogenase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0003857,GO:0003857,3-hydroxyacyl-CoA dehydrogenase activity,MF,molecular_function,7
hu6800,GO_MF,GO:0003858,GO:0003858,3-hydroxybutyrate dehydrogenase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003860,GO:0003860,3-hydroxyisobutyryl-CoA hydrolase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003863,GO:0003863,3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity,MF,molecular_function,2
hu6800,GO_MF,GO:0003865,GO:0003865,3-oxo-5-alpha-steroid 4-dehydrogenase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0003868,GO:0003868,4-hydroxyphenylpyruvate dioxygenase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003870,GO:0003870,5-aminolevulinate synthase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0003872,GO:0003872,6-phosphofructokinase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0003873,GO:0003873,6-phosphofructo-2-kinase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0003874,GO:0003874,6-pyruvoyltetrahydropterin synthase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003876,GO:0003876,AMP deaminase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0003877,GO:0003877,ATP adenylyltransferase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003878,GO:0003878,ATP citrate synthase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003883,GO:0003883,CTP synthase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003884,GO:0003884,D-amino-acid oxidase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0003886,GO:0003886,DNA (cytosine-5-)-methyltransferase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003887,GO:0003887,DNA-directed DNA polymerase activity,MF,molecular_function,8
hu6800,GO_MF,GO:0003899,GO:0003899,DNA-directed 5'-3' RNA polymerase activity,MF,molecular_function,14
hu6800,GO_MF,GO:0003905,GO:0003905,alkylbase DNA N-glycosylase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003906,GO:0003906,DNA-(apurinic or apyrimidinic site) endonuclease activity,MF,molecular_function,9
hu6800,GO_MF,GO:0003908,GO:0003908,methylated-DNA-[protein]-cysteine S-methyltransferase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003909,GO:0003909,DNA ligase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0003910,GO:0003910,DNA ligase (ATP) activity,MF,molecular_function,3
hu6800,GO_MF,GO:0003912,GO:0003912,DNA nucleotidylexotransferase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003916,GO:0003916,DNA topoisomerase activity,MF,molecular_function,8
hu6800,GO_MF,GO:0003917,GO:0003917,"DNA topoisomerase type I (single strand cut, ATP-independent) activity",MF,molecular_function,4
hu6800,GO_MF,GO:0003918,GO:0003918,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity",MF,molecular_function,4
hu6800,GO_MF,GO:0003919,GO:0003919,FMN adenylyltransferase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003920,GO:0003920,GMP reductase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003923,GO:0003923,GPI-anchor transamidase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003924,GO:0003924,GTPase activity,MF,molecular_function,147
hu6800,GO_MF,GO:0003925,GO:0003925,G protein activity,MF,molecular_function,56
hu6800,GO_MF,GO:0003934,GO:0003934,GTP cyclohydrolase I activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003937,GO:0003937,IMP cyclohydrolase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003938,GO:0003938,IMP dehydrogenase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0003939,GO:0003939,L-iditol 2-dehydrogenase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003940,GO:0003940,L-iduronidase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0003941,GO:0003941,L-serine ammonia-lyase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003943,GO:0003943,N-acetylgalactosamine-4-sulfatase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0003945,GO:0003945,N-acetyllactosamine synthase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0003947,GO:0003947,(N-acetylneuraminyl)-galactosylglucosylceramide N-acetylgalactosaminyltransferase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003948,GO:0003948,N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003950,GO:0003950,NAD+ ADP-ribosyltransferase activity,MF,molecular_function,5
hu6800,GO_MF,GO:0003954,GO:0003954,NADH dehydrogenase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0003955,GO:0003955,NAD(P)H dehydrogenase (quinone) activity,MF,molecular_function,2
hu6800,GO_MF,GO:0003957,GO:0003957,NAD(P)+ transhydrogenase (B-specific) activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003958,GO:0003958,NADPH-hemoprotein reductase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003960,GO:0003960,NADPH:quinone reductase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0003963,GO:0003963,RNA-3'-phosphate cyclase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003964,GO:0003964,RNA-directed DNA polymerase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0003968,GO:0003968,RNA-directed 5'-3' RNA polymerase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0003974,GO:0003974,UDP-N-acetylglucosamine 4-epimerase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003978,GO:0003978,UDP-glucose 4-epimerase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003983,GO:0003983,UTP:glucose-1-phosphate uridylyltransferase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0003984,GO:0003984,acetolactate synthase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003985,GO:0003985,acetyl-CoA C-acetyltransferase activity,MF,molecular_function,6
hu6800,GO_MF,GO:0003986,GO:0003986,acetyl-CoA hydrolase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0003988,GO:0003988,acetyl-CoA C-acyltransferase activity,MF,molecular_function,5
hu6800,GO_MF,GO:0003990,GO:0003990,acetylcholinesterase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0003993,GO:0003993,acid phosphatase activity,MF,molecular_function,4
hu6800,GO_MF,GO:0003994,GO:0003994,aconitate hydratase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0003995,GO:0003995,acyl-CoA dehydrogenase activity,MF,molecular_function,7
hu6800,GO_MF,GO:0003997,GO:0003997,acyl-CoA oxidase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0003998,GO:0003998,acylphosphatase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0003999,GO:0003999,adenine phosphoribosyltransferase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004000,GO:0004000,adenosine deaminase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0004001,GO:0004001,adenosine kinase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0004013,GO:0004013,adenosylhomocysteinase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004014,GO:0004014,adenosylmethionine decarboxylase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004016,GO:0004016,adenylate cyclase activity,MF,molecular_function,5
hu6800,GO_MF,GO:0004017,GO:0004017,adenylate kinase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0004018,GO:0004018,"N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity",MF,molecular_function,1
hu6800,GO_MF,GO:0004019,GO:0004019,adenylosuccinate synthase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004021,GO:0004021,L-alanine:2-oxoglutarate aminotransferase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004022,GO:0004022,alcohol dehydrogenase (NAD+) activity,MF,molecular_function,9
hu6800,GO_MF,GO:0004027,GO:0004027,alcohol sulfotransferase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0004028,GO:0004028,3-chloroallyl aldehyde dehydrogenase activity,MF,molecular_function,4
hu6800,GO_MF,GO:0004029,GO:0004029,aldehyde dehydrogenase (NAD+) activity,MF,molecular_function,11
hu6800,GO_MF,GO:0004030,GO:0004030,aldehyde dehydrogenase [NAD(P)+] activity,MF,molecular_function,5
hu6800,GO_MF,GO:0004031,GO:0004031,aldehyde oxidase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0004032,GO:0004032,alditol:NADP+ 1-oxidoreductase activity,MF,molecular_function,7
hu6800,GO_MF,GO:0004034,GO:0004034,aldose 1-epimerase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004035,GO:0004035,alkaline phosphatase activity,MF,molecular_function,4
hu6800,GO_MF,GO:0004040,GO:0004040,amidase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0004043,GO:0004043,L-aminoadipate-semialdehyde dehydrogenase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004044,GO:0004044,amidophosphoribosyltransferase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004045,GO:0004045,aminoacyl-tRNA hydrolase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0004046,GO:0004046,aminoacylase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0004047,GO:0004047,aminomethyltransferase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004050,GO:0004050,GO:0004050,MF,NA,1
hu6800,GO_MF,GO:0004051,GO:0004051,arachidonate 5-lipoxygenase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004052,GO:0004052,arachidonate 12(S)-lipoxygenase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0004053,GO:0004053,arginase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0004055,GO:0004055,argininosuccinate synthase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004056,GO:0004056,argininosuccinate lyase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004058,GO:0004058,aromatic-L-amino-acid decarboxylase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004059,GO:0004059,aralkylamine N-acetyltransferase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004060,GO:0004060,arylamine N-acetyltransferase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0004062,GO:0004062,aryl sulfotransferase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0004063,GO:0004063,aryldialkylphosphatase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0004064,GO:0004064,arylesterase activity,MF,molecular_function,5
hu6800,GO_MF,GO:0004065,GO:0004065,arylsulfatase activity,MF,molecular_function,6
hu6800,GO_MF,GO:0004066,GO:0004066,asparagine synthase (glutamine-hydrolyzing) activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004069,GO:0004069,L-aspartate:2-oxoglutarate aminotransferase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0004070,GO:0004070,aspartate carbamoyltransferase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004074,GO:0004074,biliverdin reductase (NAD(P)+) activity,MF,molecular_function,2
hu6800,GO_MF,GO:0004077,GO:0004077,biotin-[acetyl-CoA-carboxylase] ligase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004081,GO:0004081,bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity,MF,molecular_function,3
hu6800,GO_MF,GO:0004082,GO:0004082,bisphosphoglycerate mutase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0004084,GO:0004084,branched-chain-amino-acid transaminase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0004087,GO:0004087,carbamoyl-phosphate synthase (ammonia) activity,MF,molecular_function,2
hu6800,GO_MF,GO:0004088,GO:0004088,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,MF,molecular_function,2
hu6800,GO_MF,GO:0004089,GO:0004089,carbonate dehydratase activity,MF,molecular_function,9
hu6800,GO_MF,GO:0004090,GO:0004090,carbonyl reductase (NADPH) activity,MF,molecular_function,3
hu6800,GO_MF,GO:0004092,GO:0004092,carnitine O-acetyltransferase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004095,GO:0004095,carnitine O-palmitoyltransferase activity,MF,molecular_function,4
hu6800,GO_MF,GO:0004096,GO:0004096,catalase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004097,GO:0004097,catechol oxidase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0004098,GO:0004098,cerebroside-sulfatase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004103,GO:0004103,choline kinase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0004104,GO:0004104,cholinesterase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0004105,GO:0004105,choline-phosphate cytidylyltransferase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004109,GO:0004109,coproporphyrinogen oxidase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004111,GO:0004111,creatine kinase activity,MF,molecular_function,4
hu6800,GO_MF,GO:0004112,GO:0004112,cyclic-nucleotide phosphodiesterase activity,MF,molecular_function,4
hu6800,GO_MF,GO:0004113,GO:0004113,"2',3'-cyclic-nucleotide 3'-phosphodiesterase activity",MF,molecular_function,3
hu6800,GO_MF,GO:0004114,GO:0004114,"3',5'-cyclic-nucleotide phosphodiesterase activity",MF,molecular_function,21
hu6800,GO_MF,GO:0004115,GO:0004115,"3',5'-cyclic-AMP phosphodiesterase activity",MF,molecular_function,20
hu6800,GO_MF,GO:0004117,GO:0004117,calmodulin-dependent cyclic-nucleotide phosphodiesterase activity,MF,molecular_function,4
hu6800,GO_MF,GO:0004118,GO:0004118,cGMP-stimulated cyclic-nucleotide phosphodiesterase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004119,GO:0004119,cGMP-inhibited cyclic-nucleotide phosphodiesterase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004122,GO:0004122,cystathionine beta-synthase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004123,GO:0004123,cystathionine gamma-lyase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004126,GO:0004126,cytidine deaminase activity,MF,molecular_function,3
hu6800,GO_MF,GO:0004128,GO:0004128,"cytochrome-b5 reductase activity, acting on NAD(P)H",MF,molecular_function,3
hu6800,GO_MF,GO:0004129,GO:0004129,cytochrome-c oxidase activity,MF,molecular_function,8
hu6800,GO_MF,GO:0004132,GO:0004132,dCMP deaminase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004134,GO:0004134,4-alpha-glucanotransferase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004135,GO:0004135,"amylo-alpha-1,6-glucosidase activity",MF,molecular_function,1
hu6800,GO_MF,GO:0004136,GO:0004136,deoxyadenosine kinase activity,MF,molecular_function,4
hu6800,GO_MF,GO:0004137,GO:0004137,deoxycytidine kinase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0004138,GO:0004138,deoxyguanosine kinase activity,MF,molecular_function,2
hu6800,GO_MF,GO:0004140,GO:0004140,dephospho-CoA kinase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004142,GO:0004142,diacylglycerol cholinephosphotransferase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0004143,GO:0004143,diacylglycerol kinase activity,MF,molecular_function,6
hu6800,GO_MF,GO:0004145,GO:0004145,diamine N-acetyltransferase activity,MF,molecular_function,2
